gh_project_name,team,lang,sloc,tests_per_kloc,build_success
tjerkw/Android-SlideExpandableListView,4,java,554,0,0.014084507042253521
tmuxinator/tmuxinator,14,ruby,2310,10.752688172043,0.8988817511301451
togglz/togglz,10,java,8101,43.4782608695652,0.8258258258258259
tom-lord/regexp-examples,2,ruby,1073,8.08080808080808,0.8717948717948718
Tomohiro/airplayer,2,ruby,320,100.961538461538,0.8208469055374593
tomp2p/TomP2P,4,java,38494,13.3524461787582,0.06315789473684211
topfunky/gruff,2,ruby,2525,83.1500219973603,0.7672413793103449
toptal/chewy,15,ruby,3752,4.13009808982963,0.8502787878787879
torakiki/pdfsam,3,java,12583,64.68515674406,0.6506276150627615
torquebox/torquebox,5,ruby,186441,98.7179487179487,0.46880907372400754
toy/image_optim,5,ruby,1934,79.7927461139896,0.8298057407944331
tpitale/legato,6,ruby,2017,4.40140845070423,0.8951890034364262
tpitale/staccato,3,ruby,1131,37.2960372960373,0.9733656174334141
trautonen/coveralls-maven-plugin,4,java,2330,83.6221837088388,0.9322033898305084
travis-ci/travis-cookbooks,25,ruby,23805,21.8181818181818,0.9291564291564292
travis-ci/travis-core,27,ruby,12569,173.110465116279,0.7529288945597958
travis-ci/travis-yaml,5,ruby,2094,0.977517106549365,0.8341836734693877
travis-ci/travis.rb,9,ruby,5193,22.1366698748797,0.8488707352234502
travisjeffery/timecop,5,ruby,302,367.549668874172,0.676
trifork/erjang,3,java,50543,0,0.7328767123287672
troessner/reek,14,ruby,6349,192.71791099669,0.9556905937460438
troessner/transitions,6,ruby,469,0,0.8571428571428571
trulia/hologram,9,ruby,1069,101.796407185629,0.7638888888888888
tscolari/mobylette,2,ruby,620,293.75,0.7864864864864864
turboladen/tailor,2,ruby,4205,84.3071786310518,0.7043010752688172
twall/jna,11,java,39727,2.16477458655323,0.6857142857142857
twbs/bootstrap-sass,15,ruby,929,15.8730158730159,0.7080521817363923
twers/re-education,12,ruby,1131,29.8672566371681,0.8838709677419355
twilio/twilio-java,8,java,55744,17.6305190364009,0.944620253164557
twilio/twilio-ruby,15,ruby,22340,73.7777777777778,0.8924760601915185
twitter/cloudhopper-smpp,6,java,7088,28.2768777614138,0.7391304347826086
twitter/commons,21,java,30575,27.2890880376097,0.1776239907727797
twitter/elephant-bird,10,java,16712,15.6433562109689,0.8469750889679716
twitter/hbc,8,java,4241,33.0445941610523,0.9702970297029703
twitter/hraven,10,java,13252,12.1718969942867,0.9590909090909091
twitter/secureheaders,10,ruby,2889,31.2304809494066,0.8653179190751445
twitter/twitter-cldr-rb,7,ruby,28137,221.141374837873,0.713384723195515
TwP/logging,3,ruby,2994,73.2471602036819,0.19438877755511022
typesafehub/config,4,java,11017,0,0.975
typhoeus/ethon,6,ruby,2357,154.631655725748,0.5900116144018583
typhoeus/typhoeus,10,ruby,2364,282.5311942959,0.6728295819935691
typus/typus,6,ruby,3632,70.6464146944543,0.48491879350348027
undera/jmeter-plugins,11,java,36359,82.020289229441,0.7450722733245729
Unicon/cas-addons,6,java,3049,10.8303249097473,0.9411764705882353
Unidata/thredds,15,java,458170,3.15841391512102,0.5324878387769284
ushahidi/SMSSync,3,java,27448,1.13827575967534,0.6857142857142857
validator/validator,7,java,36548,0.0305688869868248,0.8883720930232558
vaneyckt/Jently,2,ruby,432,394.886363636364,0.5423728813559322
vcr/vcr,13,ruby,7550,146.011865524061,0.5082568807339449
venmo/slather,9,ruby,915,214.545454545455,0.8888888888888888
venmo/synx,7,ruby,402,73.972602739726,0.869281045751634
vigetlabs/sprig,10,ruby,2165,22.5903614457831,0.7222222222222222
voltrb/volt,19,ruby,13266,45.8183600130676,0.9438871473354232
voormedia/rails-erd,7,ruby,3323,0,0.9285109983079526
walle/gimli,3,ruby,477,97.9228486646884,0.7133956386292835
wasabeef/recyclerview-animators,2,java,1812,1.21212121212121,0.36774193548387096
WeAreFarmGeek/diplomat,8,ruby,813,153.751537515375,0.9531531531531532
websocket-rails/websocket-rails,2,ruby,1937,137.475214805023,0.8803418803418803
weld/core,12,java,61858,30.1231398660302,0.9365384615384615
weppos/whois,3,ruby,11784,142.546245919478,0.9002175940317065
whichdigital/active-rest-client,13,ruby,4131,0,0.8995633187772926
willdurand/puppet-nodejs,5,ruby,200,0,0.8860007426661716
winebarrel/ridgepole,5,ruby,1451,19.4285714285714,0.8951310861423221
WinRb/vagrant-windows,4,ruby,1444,45.3421269579555,0.9171597633136095
WinRb/WinRM,5,ruby,2481,78.1942765014107,0.9267515923566879
woorea/openstack-java-sdk,4,java,13334,1.34816312773846,0.8214285714285714
wr0ngway/rubber,5,ruby,7418,18.2068965517241,0.44485294117647056
wvanbergen/chunky_png,5,ruby,2403,143.503847894975,0.8178603006189213
wvanbergen/request-log-analyzer,5,ruby,4150,85.2161100196464,0.6440677966101694
wvanbergen/state_machine-audit_trail,5,ruby,359,327.102803738318,0.8189655172413793
xerial/sqlite-jdbc,5,java,7294,39.0732108582396,0.9957537154989384
xetorthio/jedis,20,java,18169,33.362528863763,0.8458471760797343
xtreemfs/xtreemfs,16,java,175219,5.4449400682798,0.5859053497942387
yahoo/samoa,5,java,24134,4.71003826906094,0.8461538461538461
yegor256/rultor,11,java,20997,22.7686703096539,0.7277936962750716
yob/pdf-reader,6,ruby,4122,119.120654396728,0.6698305084745763
yolk/valvat,2,ruby,643,192.567567567568,0.8390804597701149
youpy/ruby-lastfm,3,ruby,917,214.452214452214,0.8618421052631579
yui/yuicompressor,5,java,6049,0,0.9017857142857143
yujinakayama/guard-rubocop,2,ruby,190,310.526315789474,0.8314606741573034
yujinakayama/transpec,2,ruby,5123,181.448331977217,0.7930874507074924
yuki24/did_you_mean,6,ruby,671,80,0.8523608955885613
zanata/zanata-server,13,java,88985,21.3661122907902,0.19021739130434784
zdavatz/spreadsheet,4,ruby,4983,17.4979887369268,0.851027397260274
zdennis/activerecord-import,7,ruby,1150,84.6422338568935,0.8011811023622047
zeapo/Android-Password-Store,4,java,4869,0.533333333333333,0.7291666666666666
zeisler/active_mocker,5,ruby,7695,60.072501294666,0.7578172900061312
zendesk/samson,42,ruby,12795,146.517079705291,0.8192680166016854
zenhob/hcl,2,ruby,686,78.8321167883212,0.6602316602316602
zeroturnaround/zt-exec,3,java,1745,50.1792114695341,0.9
zeroturnaround/zt-zip,9,java,4069,1.48075024679171,0.8003597122302158
zevarito/mixpanel,2,ruby,442,226.351351351351,0.6103896103896104
zhangkaitao/es,2,javascript,20172,24.2222749940632,0.37254901960784315
zinenko/vk-ruby,2,ruby,913,166.666666666667,0.7527272727272727
zmoazeni/csscss,3,ruby,1293,88.1670533642691,0.912621359223301
zquestz/omniauth-google-oauth2,6,ruby,176,523.364485981308,0.9123505976095617
zxing/zxing,4,java,35224,9.89648504151974,0.9480392156862745
